session_id,model,output_length,pre_gap,is_system_prompt_present,input_tokens,turn_number,has_error,turn_cost
gaia__L2_1dcc160f-c187-48__claude,claude-sonnet-4-6,297,2.1511,0,7670,24,0,0.027465
gaia__L2_1dcc160f-c187-48__claude,claude-sonnet-4-6,127,1.2887,0,8035,25,0,0.026010000000000002
gaia__L2_1dcc160f-c187-48__claude,claude-sonnet-4-6,86,0.525,0,8240,26,0,0.026010000000000002
gaia__L2_1dcc160f-c187-48__claude,claude-sonnet-4-6,215,0.5249,0,8411,27,0,0.028457999999999997
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,124,0.0,0,484,1,0,0.003312
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,67,7.3755,0,708,2,0,0.003129
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,92,3.7641,0,888,3,0,0.004044
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,46,3.9403,0,1086,4,0,0.003947999999999999
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,104,2.1679,0,2502,5,0,0.009066
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,238,2.7095,0,2711,6,0,0.011703
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,130,2.6965,0,3047,7,0,0.011091
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,104,2.5174,0,3432,8,0,0.011856
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,46,2.0805,0,4190,9,0,0.013260000000000001
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,98,1.7017,0,5933,10,0,0.019268999999999998
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,70,1.758,0,6293,11,0,0.019929
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,261,1.6795,0,6405,12,0,0.023129999999999998
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,685,1.8916,0,6854,13,0,0.030837
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,46,4.4624,0,7646,14,0,0.023628
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,87,2.385,0,10822,15,0,0.033771
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,133,4.747,0,11027,16,0,0.035075999999999996
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,67,6.5288,0,11438,17,0,0.035318999999999996
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,69,0.269,0,11555,18,0,0.0357
gaia__L2_20194330-9976-40__claude,claude-sonnet-4-6,68,0.2475,0,11670,19,0,0.03603
gaia__L2_2dfc4c37-fec1-45__claude,claude-sonnet-4-6,65,0.0,0,472,1,0,0.002391
gaia__L2_2dfc4c37-fec1-45__claude,claude-sonnet-4-6,46,8.1294,0,883,2,0,0.003339
gaia__L2_2dfc4c37-fec1-45__claude,claude-sonnet-4-6,71,2.4114,0,4300,3,0,0.013965
gaia__L2_2dfc4c37-fec1-45__claude,claude-sonnet-4-6,87,2.4755,0,6973,4,0,0.022224
gaia__L2_2dfc4c37-fec1-45__claude,claude-sonnet-4-6,351,3.9915,0,10332,5,0,0.036260999999999995
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,113,0.0,0,504,1,0,0.0032069999999999998
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,105,14.4631,0,7358,2,0,0.023649
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,75,3.654,0,13551,3,0,0.041778
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,63,3.7122,0,19290,4,0,0.058815000000000006
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,132,4.0724,0,24673,5,0,0.075999
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,98,1.2588,0,24838,6,0,0.075984
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,93,1.2736,0,24966,7,0,0.07629299999999999
gaia__L2_33d8ea3b-6c6b-4f__claude,claude-sonnet-4-6,177,1.2615,0,26314,8,0,0.081597
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,78,0.0,0,496,1,0,0.002658
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,73,4.8579,0,616,2,0,0.0029430000000000003
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,69,1.553,0,732,3,0,0.003231
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,81,1.5253,0,844,4,0,0.0037470000000000003
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,69,31.4774,0,1020,5,0,0.004095
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,46,1.5515,0,1133,6,0,0.004089
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,74,1.5232,0,1486,7,0,0.005568
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,87,0.3598,0,2797,8,0,0.009696
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,78,2.3702,0,3135,9,0,0.010575000000000001
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,46,2.3464,0,3850,10,0,0.012240000000000001
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,88,1.6913,0,5517,11,0,0.017870999999999998
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,81,1.5816,0,5649,12,0,0.018162
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,158,1.5502,0,5770,13,0,0.01968
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,126,0.3288,0,7193,14,0,0.023469
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,140,0.3627,0,8100,15,0,0.0264
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,118,0.3333,0,8257,16,0,0.026541000000000002
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,118,0.3238,0,8417,17,0,0.027020999999999996
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,82,131.463,0,8618,18,0,0.027084
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,80,10.4965,0,9662,19,0,0.030186
gaia__L2_3627a8be-a77f-41__claude,claude-sonnet-4-6,98,7.0996,0,10871,20,0,0.034083
gaia__L2_3ff6b7a9-a5bd-44__claude,claude-sonnet-4-6,92,0.0,0,461,1,0,0.002763
gaia__L2_3ff6b7a9-a5bd-44__claude,claude-sonnet-4-6,112,6.5113,0,5201,2,0,0.017283
gaia__L2_3ff6b7a9-a5bd-44__claude,claude-sonnet-4-6,101,10.7517,0,9641,3,0,0.030438
gaia__L2_3ff6b7a9-a5bd-44__claude,claude-sonnet-4-6,143,5.9805,0,15053,4,0,0.047304000000000006
gaia__L2_3ff6b7a9-a5bd-44__claude,claude-sonnet-4-6,121,3.5681,0,19877,5,0,0.061445999999999994
gaia__L2_3ff6b7a9-a5bd-44__claude,claude-sonnet-4-6,109,10.0055,0,25992,6,0,0.079611
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,89,0.0,0,499,1,0,0.002832
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,80,6.2876,0,4647,2,0,0.015141
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,98,3.0269,0,9282,3,0,0.029316000000000002
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,94,3.7825,0,13021,4,0,0.040473
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,142,3.383,0,17400,5,0,0.054329999999999996
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,116,20.0689,0,27741,6,0,0.084963
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,145,18.5016,0,37329,7,0,0.114162
gaia__L2_42d4198c-5895-4f__claude,claude-sonnet-4-6,1347,1.9716,0,38095,8,0,0.13449
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,66,0.0,0,456,1,0,0.002358
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,127,6.1664,0,3056,2,0,0.011073000000000001
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,62,1.8005,0,3225,3,0,0.010605
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,63,1.9808,0,4880,4,0,0.015585
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,95,2.4886,0,6957,5,0,0.022296
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,122,3.7271,0,9066,6,0,0.029027999999999998
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,112,2.361,0,10303,7,0,0.032589
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,367,2.0162,0,12687,8,0,0.043565999999999994
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,373,2.1296,0,15019,9,0,0.050652
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,326,2.1414,0,16970,10,0,0.055799999999999995
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,112,2.0143,0,18651,11,0,0.057633000000000004
gaia__L2_48eb8242-1099-4c__claude,claude-sonnet-4-6,111,2.0645,0,20569,12,0,0.063372
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,91,0.0,0,477,1,0,0.002796
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,74,5.6962,0,843,2,0,0.003639
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,75,1.7305,0,1208,3,0,0.004749000000000001
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,76,2.3995,0,1560,4,0,0.0058200000000000005
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,75,3.1119,0,1906,5,0,0.006843
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,66,2.1178,0,2152,6,0,0.0074459999999999995
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,72,1.6217,0,2264,7,0,0.007871999999999999
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,75,2.7052,0,3437,8,0,0.011436
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,150,1.6959,0,3840,9,0,0.013770000000000001
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,71,2.521,0,5093,10,0,0.016344
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,66,4.0202,0,5543,11,0,0.017619000000000003
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,119,1.6396,0,5654,12,0,0.018747
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,72,0.6684,0,5847,13,0,0.018621000000000002
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,99,4.0709,0,10159,14,0,0.031962
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,67,3.328,0,10642,15,0,0.032931
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,101,4.2876,0,12095,16,0,0.0378
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,72,3.0339,0,13593,17,0,0.04185899999999999
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,70,3.3225,0,14895,18,0,0.045735000000000005
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,83,6.219,0,17124,19,0,0.052617000000000004
gaia__L2_544b7f0c-173a-43__claude,claude-sonnet-4-6,107,2.6964,0,18588,20,0,0.057369
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,107,0.0,0,467,1,0,0.003006
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,60,6.0236,0,1658,2,0,0.005874
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,80,2.7766,0,4639,3,0,0.015116999999999998
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,135,8.054,0,9539,4,0,0.030642000000000003
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,154,0.5439,0,10264,5,0,0.033102
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,96,0.3338,0,10588,6,0,0.033204
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,109,0.3204,0,10897,7,0,0.034325999999999995
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,131,0.3481,0,11046,8,0,0.035103
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,102,0.3381,0,11281,9,0,0.035372999999999995
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,102,0.3409,0,11418,10,0,0.035783999999999996
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,164,0.3524,0,11555,11,0,0.037125
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,123,0.347,0,14119,12,0,0.044202
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,277,0.3572,0,15025,13,0,0.04923
gaia__L2_56137764-b4e0-45__claude,claude-sonnet-4-6,182,4.8919,0,19071,14,0,0.059943
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,100,0.0,0,469,1,0,0.002907
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,74,34.7759,0,659,2,0,0.003087
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,62,31.4454,0,822,3,0,0.0033960000000000006
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,78,1.769,0,1002,4,0,0.004176
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,83,31.4844,0,1169,5,0,0.004751999999999999
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,106,0.6386,0,1290,6,0,0.00546
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,66,0.6124,0,1430,7,0,0.00528
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,95,0.2395,0,1541,8,0,0.006048
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,122,0.6545,0,2176,9,0,0.008358
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,115,1.136,0,2326,10,0,0.008702999999999999
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,112,0.207,0,6607,11,0,0.021501
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,93,0.2154,0,10366,12,0,0.032493
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,83,0.2204,0,10489,13,0,0.032712000000000005
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,112,0.2471,0,10677,14,0,0.033711000000000005
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,177,0.2487,0,11921,15,0,0.038417999999999994
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,78,0.2513,0,12130,16,0,0.037559999999999996
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,98,0.2415,0,12891,17,0,0.040143
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,338,0.2099,0,13320,18,0,0.04503
gaia__L2_624cbf11-6a41-46__claude,claude-sonnet-4-6,119,57.2396,0,13793,19,0,0.043164
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,144,0.0,0,494,1,0,0.003642
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,107,0.3534,0,697,2,0,0.003696
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,353,3.1407,0,955,3,0,0.00816
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,417,0.3035,0,1303,4,0,0.010164
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,499,4.6362,0,1730,5,0,0.012674999999999999
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,492,0.4246,0,2321,6,0,0.014343000000000002
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,370,0.4275,0,2887,7,0,0.014210999999999998
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,368,0.4001,0,3252,8,0,0.015276000000000001
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,635,0.4162,0,3620,9,0,0.020385
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,458,0.394,0,4321,10,0,0.019833
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,947,0.394,0,4873,11,0,0.028824000000000002
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,1387,0.4278,0,5623,12,0,0.037674
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,369,0.3965,0,6756,13,0,0.025803
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,773,0.4162,0,7144,14,0,0.033027
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,429,0.4091,0,8018,15,0,0.030489000000000002
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,1552,0.4398,0,10854,16,0,0.055842
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,1586,0.4284,0,12071,17,0,0.060003
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,354,0.4056,0,13281,18,0,0.045153
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,1031,6.5715,0,13853,19,0,0.057024
gaia__L2_6359a0b1-8f7b-49__claude,claude-sonnet-4-6,109,0.4422,0,14654,20,0,0.045597
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,86,0.0,0,467,1,0,0.0026910000000000002
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,82,6.2554,0,845,2,0,0.003765
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,93,3.1022,0,2515,3,0,0.00894
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,87,1.6897,0,3408,4,0,0.011529000000000001
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,81,2.8464,0,3651,5,0,0.012168000000000002
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,77,7.1819,0,5239,6,0,0.016871999999999998
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,116,4.8785,0,6312,7,0,0.020676
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,65,3.4673,0,6470,8,0,0.020385
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,186,0.2369,0,6589,9,0,0.022557
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,210,16.0018,0,7507,10,0,0.025671
gaia__L2_65638e28-7f37-4f__claude,claude-sonnet-4-6,107,12.7051,0,8132,11,0,0.026001
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,97,0.0,0,541,1,0,0.003078
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,46,6.134,0,4296,2,0,0.013578
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,46,2.4224,0,7610,3,0,0.02352
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,189,2.5802,0,10712,4,0,0.034970999999999995
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,86,3.4651,0,14998,5,0,0.046284
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,89,3.3077,0,19506,6,0,0.059853
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,65,3.4836,0,24153,7,0,0.073434
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,89,3.2166,0,30312,8,0,0.09227099999999999
gaia__L2_65da0822-a48a-4a__claude,claude-sonnet-4-6,46,3.1401,0,35092,9,0,0.10596599999999999
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,113,0.0,0,474,1,0,0.003117
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,87,5.831,0,2339,2,0,0.008322
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,88,2.598,0,4091,3,0,0.013593
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,75,1.8593,0,4324,4,0,0.014096999999999998
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,116,13.9993,0,7301,5,0,0.023642999999999997
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,102,0.9117,0,7654,6,0,0.024492
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,134,0.7635,0,7837,7,0,0.025521000000000002
gaia__L2_6b078778-0b90-46__claude,claude-sonnet-4-6,257,2.6155,0,11613,8,0,0.038694
gaia__L2_73c1b9fe-ee1d-4c__claude,claude-sonnet-4-6,78,0.0,0,443,1,0,0.002499
gaia__L2_73c1b9fe-ee1d-4c__claude,claude-sonnet-4-6,70,5.5663,0,767,2,0,0.003351
gaia__L2_73c1b9fe-ee1d-4c__claude,claude-sonnet-4-6,46,3.1492,0,2721,3,0,0.008853
gaia__L2_73c1b9fe-ee1d-4c__claude,claude-sonnet-4-6,87,1.9146,0,3904,4,0,0.013017
gaia__L2_73c1b9fe-ee1d-4c__claude,claude-sonnet-4-6,312,1.9696,0,8246,5,0,0.029418
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,112,0.0,0,449,1,0,0.003027
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,100,6.1062,0,1727,2,0,0.0066809999999999994
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,46,2.5794,0,2869,3,0,0.009297
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,79,1.8078,0,3885,4,0,0.01284
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,46,2.4096,0,4765,5,0,0.014985
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,129,1.6908,0,5465,6,0,0.01833
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,317,2.9847,0,8942,7,0,0.031581000000000005
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,85,2.6405,0,11493,8,0,0.035753999999999994
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,99,2.7609,0,13361,9,0,0.041568
gaia__L2_7619a514-5fa8-43__claude,claude-sonnet-4-6,132,1.8948,0,16900,10,0,0.05268
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,108,0.0,0,520,1,0,0.0031799999999999997
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,60,5.3407,0,661,2,0,0.002883
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,80,4.1076,0,815,3,0,0.0036450000000000002
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,46,3.7618,0,998,4,0,0.003684
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,120,2.3078,0,3672,5,0,0.012816
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,68,2.1925,0,4025,6,0,0.013094999999999999
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,152,3.4704,0,4206,7,0,0.014897999999999998
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,46,2.4892,0,4437,8,0,0.014001
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,75,1.7056,0,4973,9,0,0.016044
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,46,2.7897,0,5134,10,0,0.016092
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,125,2.3975,0,7735,11,0,0.025079999999999998
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,174,2.3784,0,10153,12,0,0.033069
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,58,2.4165,0,10382,13,0,0.032016
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,46,4.6349,0,10555,14,0,0.032355
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,135,2.6073,0,13760,15,0,0.043304999999999996
gaia__L2_7a4a336d-dcfa-45__claude,claude-sonnet-4-6,46,3.9384,0,13994,16,0,0.042672
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,82,0.0,0,525,1,0,0.002805
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,94,5.9565,0,4768,2,0,0.015714
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,137,8.2804,0,9937,3,0,0.031866
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,131,7.5117,0,11147,4,0,0.035406
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,128,8.0595,0,16323,5,0,0.050889
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,83,2.5239,0,18399,6,0,0.056442
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,75,2.2691,0,18737,7,0,0.057336
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,72,6.5035,0,19774,8,0,0.060402
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,92,6.5633,0,20971,9,0,0.064293
gaia__L2_7b5377b0-3f38-41__claude,claude-sonnet-4-6,83,6.4445,0,22177,10,0,0.06777599999999999
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,107,0.0,0,499,1,0,0.003102
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,51,0.353,0,662,2,0,0.002751
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,115,8.7391,0,882,3,0,0.004371
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,250,0.8001,0,1207,4,0,0.007371
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,7,0.7482,0,1451,5,0,0.004458
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,208,0.0357,0,1514,6,0,0.007662
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,188,0.7502,0,1912,7,0,0.008556
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,423,0.0656,0,2119,8,0,0.012702
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,376,0.7865,0,2762,9,0,0.013926000000000001
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,373,0.7572,0,3227,10,0,0.015275999999999998
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,283,0.0614,0,3523,11,0,0.014814
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,381,0.4868,0,4750,12,0,0.019964999999999997
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,1628,0.0628,0,5128,13,0,0.039804
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,46,0.6496,0,6333,14,0,0.019689
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,1599,6.3928,0,6552,15,0,0.043641
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,598,2.6194,0,7710,16,0,0.0321
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,296,0.746,0,8261,17,0,0.029223
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,1558,0.0708,0,8582,18,0,0.04911599999999999
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,1690,0.7612,0,9956,19,0,0.055218
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,368,0.7419,0,12238,20,0,0.042234
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,443,0.0734,0,12568,21,0,0.044349
gaia__L2_7cc4acfa-63fd-4a__claude,claude-sonnet-4-6,302,0.2431,0,13266,22,0,0.044328
